time,temperature,humidity,load
2017-11-22 10:00:00,0.5,83.8,11923.0
2017-11-22 11:00:00,7.4,62.6,11976.0
2017-11-22 12:00:00,6.6,76.8,11945.0
2017-11-22 13:00:00,-3.5,72.7,11840.0
2017-11-22 14:00:00,10.7,75.7,11721.0
2017-11-22 15:00:00,4.5,72.1,11611.0
2017-11-22 16:00:00,1.6,69.2,11463.0
2017-11-22 17:00:00,-2.2,63.5,11536.0
2017-11-22 18:00:00,6.4,61.6,12096.0
2017-11-22 19:00:00,5.0,78.7,12445.0
2017-11-22 20:00:00,1.5,76.8,12207.0
2017-11-22 21:00:00,4.0,60.3,11968.0
2017-11-22 22:00:00,3.3,61.6,11706.0
2017-11-22 23:00:00,3.8,83.9,11290.0
2017-11-23 00:00:00,9.4,74.0,10612.0
2017-11-23 01:00:00,9.8,75.5,9998.0
2017-11-23 02:00:00,1.1,60.1,9513.0
2017-11-23 03:00:00,-4.8,65.3,9187.0
2017-11-23 04:00:00,4.3,78.3,8968.0
2017-11-23 05:00:00,5.5,70.3,8891.0
2017-11-23 06:00:00,7.9,68.6,8936.0
2017-11-23 07:00:00,5.1,79.2,9081.0
2017-11-23 08:00:00,1.1,63.2,9274.0
2017-11-23 09:00:00,0.4,77.9,9240.0
2017-11-23 10:00:00,-1.7,62.3,9344.0
2017-11-23 11:00:00,6.3,84.1,9388.0
2017-11-23 12:00:00,0.2,78.9,9467.0
2017-11-23 13:00:00,1.3,68.2,9470.0
2017-11-23 14:00:00,6.3,67.1,9357.0
2017-11-23 15:00:00,8.3,63.6,9151.0
2017-11-23 16:00:00,2.7,83.6,8953.0
2017-11-23 17:00:00,0.5,79.1,8901.0
2017-11-23 18:00:00,4.4,81.1,9261.0
2017-11-23 19:00:00,3.7,75.1,9609.0
2017-11-23 20:00:00,1.6,76.7,9549.0
2017-11-23 21:00:00,2.1,74.8,9504.0
2017-11-23 22:00:00,4.0,62.3,9483.0
2017-11-23 23:00:00,4.4,75.4,9378.0
2017-11-24 00:00:00,5.0,78.3,9140.0
2017-11-24 01:00:00,1.6,82.6,8860.0
2017-11-24 02:00:00,0.7,76.4,8644.0
2017-11-24 03:00:00,10.6,67.7,8477.0
2017-11-24 04:00:00,-0.0,80.9,8397.0
2017-11-24 05:00:00,9.3,74.1,8405.0
2017-11-24 06:00:00,2.9,73.3,8567.0
2017-11-24 07:00:00,5.5,61.3,8975.0
2017-11-24 08:00:00,1.7,79.5,9399.0
2017-11-24 09:00:00,2.2,65.3,9446.0
2017-11-24 10:00:00,1.1,65.8,9538.0
2017-11-24 11:00:00,11.2,83.7,9564.0
2017-11-24 12:00:00,1.7,76.3,9549.0
2017-11-24 13:00:00,5.2,69.3,9532.0
2017-11-24 14:00:00,9.5,68.8,9487.0
2017-11-24 15:00:00,1.2,76.8,9419.0
2017-11-24 16:00:00,8.3,73.7,9369.0
2017-11-24 17:00:00,-1.7,65.0,9386.0
2017-11-24 18:00:00,5.8,60.8,9932.0
2017-11-24 19:00:00,5.4,80.8,10420.0
2017-11-24 20:00:00,-0.9,80.0,10294.0
2017-11-24 21:00:00,2.1,77.0,10169.0
2017-11-24 22:00:00,5.6,65.8,9938.0
2017-11-24 23:00:00,7.6,67.5,9656.0
2017-11-25 00:00:00,1.5,75.7,9162.0
2017-11-25 01:00:00,4.4,64.0,8733.0
2017-11-25 02:00:00,4.1,64.5,8310.0
2017-11-25 03:00:00,8.9,69.6,8076.0
2017-11-25 04:00:00,-3.7,75.9,7940.0
2017-11-25 05:00:00,9.1,82.6,7910.0
2017-11-25 06:00:00,7.0,63.7,8045.0
2017-11-25 07:00:00,5.2,82.1,8327.0
2017-11-25 08:00:00,7.6,60.4,8737.0
2017-11-25 09:00:00,2.6,83.8,8913.0
2017-11-25 10:00:00,5.6,68.0,9185.0
2017-11-25 11:00:00,6.6,83.1,9370.0
2017-11-25 12:00:00,5.8,65.0,9453.0
2017-11-25 13:00:00,2.8,61.5,9444.0
2017-11-25 14:00:00,4.3,70.4,9387.0
2017-11-25 15:00:00,7.1,71.7,9226.0
2017-11-25 16:00:00,7.9,75.1,9119.0
2017-11-25 17:00:00,7.2,82.2,9211.0
2017-11-25 18:00:00,5.1,69.5,9765.0
2017-11-25 19:00:00,4.2,61.5,10334.0
2017-11-25 20:00:00,3.7,71.7,10377.0
2017-11-25 21:00:00,7.8,77.5,10279.0
2017-11-25 22:00:00,4.5,75.0,10190.0
2017-11-25 23:00:00,1.3,82.5,9960.0
2017-11-26 00:00:00,11.5,64.4,9594.0
2017-11-26 01:00:00,4.3,65.9,9130.0
2017-11-26 02:00:00,5.3,78.3,8832.0
2017-11-26 03:00:00,1.6,62.0,8631.0
2017-11-26 04:00:00,3.2,74.1,8510.0
2017-11-26 05:00:00,-0.1,77.3,8478.0
2017-11-26 06:00:00,7.5,66.7,8576.0
2017-11-26 07:00:00,0.4,75.9,8738.0
2017-11-26 08:00:00,2.0,72.2,9045.0
2017-11-26 09:00:00,4.6,62.4,9070.0
2017-11-26 10:00:00,4.8,70.9,9156.0
2017-11-26 11:00:00,6.0,69.0,9278.0
2017-11-26 12:00:00,4.1,76.7,9318.0
2017-11-26 13:00:00,8.0,62.8,9329.0
2017-11-26 14:00:00,4.7,80.6,9269.0
2017-11-26 15:00:00,1.6,78.6,9154.0
2017-11-26 16:00:00,4.9,68.3,9089.0
2017-11-26 17:00:00,3.7,64.4,9229.0
2017-11-26 18:00:00,1.6,66.8,9900.0
2017-11-26 19:00:00,8.6,84.4,10605.0
2017-11-26 20:00:00,0.6,69.4,10596.0
2017-11-26 21:00:00,2.7,64.0,10458.0
2017-11-26 22:00:00,-0.0,84.7,10265.0
2017-11-26 23:00:00,10.3,68.9,9891.0
2017-11-27 00:00:00,3.0,66.5,9378.0
2017-11-27 01:00:00,4.4,74.1,8900.0
2017-11-27 02:00:00,3.5,65.2,8666.0
2017-11-27 03:00:00,0.5,65.3,8535.0
2017-11-27 04:00:00,6.3,81.8,8470.0
2017-11-27 05:00:00,13.8,79.2,8574.0
2017-11-27 06:00:00,2.3,72.0,8922.0
2017-11-27 07:00:00,6.4,81.2,9741.0
2017-11-27 08:00:00,1.3,75.9,10884.0
2017-11-27 09:00:00,-3.9,61.5,11338.0
2017-11-27 10:00:00,2.8,65.2,11359.0
2017-11-27 11:00:00,9.5,69.7,11255.0
2017-11-27 12:00:00,1.9,78.1,11258.0
2017-11-27 13:00:00,4.7,63.5,11167.0
2017-11-27 14:00:00,4.2,84.3,11076.0
2017-11-27 15:00:00,1.8,66.9,11100.0
2017-11-27 16:00:00,-1.3,80.4,11069.0
2017-11-27 17:00:00,10.1,83.8,11067.0
2017-11-27 18:00:00,3.1,69.2,11661.0
2017-11-27 19:00:00,1.7,75.0,12097.0
2017-11-27 20:00:00,3.9,67.9,11943.0
2017-11-27 21:00:00,-0.7,62.7,11757.0
2017-11-27 22:00:00,6.6,67.7,11497.0
2017-11-27 23:00:00,2.6,64.4,10962.0
2017-11-28 00:00:00,5.4,80.6,10247.0
2017-11-28 01:00:00,1.5,73.5,9554.0
2017-11-28 02:00:00,0.4,70.6,9113.0
2017-11-28 03:00:00,4.9,77.9,8804.0
2017-11-28 04:00:00,7.8,77.7,8641.0
2017-11-28 05:00:00,2.6,77.0,8621.0
2017-11-28 06:00:00,4.5,64.7,8843.0
2017-11-28 07:00:00,4.5,79.1,9542.0
2017-11-28 08:00:00,5.5,83.6,10617.0
2017-11-28 09:00:00,3.7,64.3,11035.0
2017-11-28 10:00:00,7.4,68.1,11271.0
2017-11-28 11:00:00,8.5,66.4,11353.0
2017-11-28 12:00:00,5.6,71.2,11337.0
2017-11-28 13:00:00,2.7,68.3,11314.0
2017-11-28 14:00:00,-2.5,64.0,11275.0
2017-11-28 15:00:00,5.9,62.7,11321.0
2017-11-28 16:00:00,3.9,80.9,11253.0
2017-11-28 17:00:00,1.4,63.4,11350.0
2017-11-28 18:00:00,7.6,83.3,11887.0
2017-11-28 19:00:00,0.8,68.0,12054.0
2017-11-28 20:00:00,-2.0,81.2,11847.0
2017-11-28 21:00:00,6.2,66.1,11642.0
2017-11-28 22:00:00,1.7,68.5,11418.0
2017-11-28 23:00:00,4.6,77.3,10888.0
2017-11-29 00:00:00,6.1,75.7,10184.0
2017-11-29 01:00:00,5.6,73.5,9541.0
2017-11-29 02:00:00,1.0,80.7,9112.0
2017-11-29 03:00:00,6.7,81.1,8905.0
2017-11-29 04:00:00,2.8,81.4,8805.0
2017-11-29 05:00:00,0.7,79.2,8812.0
2017-11-29 06:00:00,-1.4,70.6,9100.0
2017-11-29 07:00:00,3.2,82.2,9912.0
2017-11-29 08:00:00,4.0,71.9,10988.0
2017-11-29 09:00:00,0.4,71.0,11412.0
2017-11-29 10:00:00,6.4,60.2,11424.0
2017-11-29 11:00:00,5.3,62.4,11395.0
2017-11-29 12:00:00,3.8,77.2,11442.0
2017-11-29 13:00:00,7.6,76.3,11332.0
2017-11-29 14:00:00,4.3,60.0,11268.0
2017-11-29 15:00:00,7.0,78.3,11302.0
2017-11-29 16:00:00,5.6,78.3,11164.0
2017-11-29 17:00:00,4.8,76.7,11173.0
2017-11-29 18:00:00,6.8,73.4,11797.0
2017-11-29 19:00:00,4.5,67.1,12318.0
2017-11-29 20:00:00,5.2,81.1,12171.0
2017-11-29 21:00:00,6.6,64.3,11998.0
2017-11-29 22:00:00,2.8,64.7,11681.0
2017-11-29 23:00:00,-2.8,83.8,11148.0
2017-11-30 00:00:00,5.3,77.8,10391.0
2017-11-30 01:00:00,5.5,83.5,9701.0
2017-11-30 02:00:00,4.0,65.5,9205.0
2017-11-30 03:00:00,6.1,70.8,8909.0
2017-11-30 04:00:00,2.2,63.8,8799.0
2017-11-30 05:00:00,4.6,69.5,8745.0
2017-11-30 06:00:00,5.0,84.7,9015.0
2017-11-30 07:00:00,4.9,73.1,9767.0
2017-11-30 08:00:00,11.1,68.6,10842.0
2017-11-30 09:00:00,2.8,83.2,11342.0
2017-11-30 10:00:00,6.0,62.0,11368.0
2017-11-30 11:00:00,5.4,61.5,11333.0
2017-11-30 12:00:00,3.3,83.2,11339.0
2017-11-30 13:00:00,0.7,64.1,11243.0
2017-11-30 14:00:00,2.5,70.3,11171.0
2017-11-30 15:00:00,6.9,68.0,11174.0
2017-11-30 16:00:00,8.1,70.7,11054.0
2017-11-30 17:00:00,2.3,64.8,11035.0
2017-11-30 18:00:00,-0.5,79.0,11570.0
2017-11-30 19:00:00,-0.8,75.6,12100.0
2017-11-30 20:00:00,0.3,66.6,11966.0
2017-11-30 21:00:00,1.6,63.4,11838.0
2017-11-30 22:00:00,3.5,73.1,11629.0
2017-11-30 23:00:00,-0.6,69.2,11139.0
2017-12-01 00:00:00,-2.7,86.9,10447.0
2017-12-01 01:00:00,3.8,80.0,9791.0
2017-12-01 02:00:00,-3.1,78.0,9385.0
2017-12-01 03:00:00,-8.5,76.7,9100.0
2017-12-01 04:00:00,-0.7,80.2,9005.0
2017-12-01 05:00:00,2.7,81.3,9036.0
2017-12-01 06:00:00,-3.7,88.8,9328.0
2017-12-01 07:00:00,0.6,78.0,10042.0
2017-12-01 08:00:00,-1.1,87.3,11134.0
2017-12-01 09:00:00,-1.4,80.0,11521.0
2017-12-01 10:00:00,-3.2,79.5,11524.0
2017-12-01 11:00:00,-3.6,89.3,11404.0
2017-12-01 12:00:00,-1.4,78.5,11312.0
2017-12-01 13:00:00,-0.3,81.1,11195.0
2017-12-01 14:00:00,1.0,85.8,11075.0
2017-12-01 15:00:00,2.2,75.0,11032.0
2017-12-01 16:00:00,-5.5,89.4,10908.0
2017-12-01 17:00:00,-1.8,79.0,10848.0
2017-12-01 18:00:00,-5.6,80.7,11465.0
2017-12-01 19:00:00,-2.0,78.1,11953.0
2017-12-01 20:00:00,-4.6,78.2,11823.0
2017-12-01 21:00:00,-3.7,79.9,11655.0
2017-12-01 22:00:00,0.0,85.0,11457.0
2017-12-01 23:00:00,-2.0,84.9,11119.0
2017-12-02 00:00:00,-1.1,82.5,10491.0
2017-12-02 01:00:00,-2.7,84.4,9816.0
2017-12-02 02:00:00,-5.9,76.0,9383.0
2017-12-02 03:00:00,-0.8,76.2,9051.0
2017-12-02 04:00:00,-3.3,77.5,8891.0
2017-12-02 05:00:00,-1.5,78.1,8785.0
2017-12-02 06:00:00,2.4,76.4,8858.0
2017-12-02 07:00:00,3.8,85.3,9132.0
2017-12-02 08:00:00,1.9,86.6,9655.0
2017-12-02 09:00:00,-2.5,76.4,9794.0
2017-12-02 10:00:00,-2.3,87.6,10021.0
2017-12-02 11:00:00,0.7,87.3,9995.0
2017-12-02 12:00:00,0.7,84.8,9982.0
2017-12-02 13:00:00,-7.6,75.9,9886.0
2017-12-02 14:00:00,-0.9,76.5,9749.0
2017-12-02 15:00:00,-5.8,75.3,9584.0
2017-12-02 16:00:00,-2.8,81.9,9436.0
2017-12-02 17:00:00,-4.4,86.8,9512.0
2017-12-02 18:00:00,0.5,84.5,10153.0
2017-12-02 19:00:00,-2.9,82.3,10718.0
2017-12-02 20:00:00,-2.4,83.8,10646.0
2017-12-02 21:00:00,-6.7,85.8,10578.0
2017-12-02 22:00:00,0.6,85.2,10440.0
2017-12-02 23:00:00,1.2,86.2,10210.0
2017-12-03 00:00:00,-4.7,87.6,9814.0
2017-12-03 01:00:00,0.1,89.4,9285.0
2017-12-03 02:00:00,-2.4,85.8,8917.0
2017-12-03 03:00:00,1.1,77.1,8636.0
2017-12-03 04:00:00,-0.5,86.6,8530.0
2017-12-03 05:00:00,0.5,76.4,8457.0
2017-12-03 06:00:00,-2.4,77.8,8542.0
2017-12-03 07:00:00,-1.2,83.8,8728.0
2017-12-03 08:00:00,-2.2,88.8,9010.0
2017-12-03 09:00:00,-4.8,80.9,9024.0
2017-12-03 10:00:00,0.9,75.1,9168.0
2017-12-03 11:00:00,0.5,76.5,9199.0
2017-12-03 12:00:00,-0.6,84.3,9224.0
2017-12-03 13:00:00,-1.9,87.6,9211.0
2017-12-03 14:00:00,-4.0,86.1,9151.0
2017-12-03 15:00:00,1.4,89.7,9121.0
2017-12-03 16:00:00,-1.5,76.5,9054.0
2017-12-03 17:00:00,-0.5,80.2,9189.0
2017-12-03 18:00:00,-3.0,78.2,9973.0
2017-12-03 19:00:00,-0.1,86.1,10603.0
2017-12-03 20:00:00,-2.8,75.6,10662.0
2017-12-03 21:00:00,-6.7,79.2,10619.0
2017-12-03 22:00:00,-2.2,76.1,10441.0
2017-12-03 23:00:00,-0.7,85.0,10050.0
2017-12-04 00:00:00,4.2,80.6,9543.0
2017-12-04 01:00:00,-1.7,89.4,8993.0
2017-12-04 02:00:00,1.4,87.5,8583.0
2017-12-04 03:00:00,-0.8,78.4,8358.0
2017-12-04 04:00:00,-1.9,83.7,8286.0
2017-12-04 05:00:00,-3.5,82.7,8296.0
2017-12-04 06:00:00,-1.3,77.7,8623.0
2017-12-04 07:00:00,-4.6,86.8,9336.0
2017-12-04 08:00:00,-0.6,84.0,10468.0
2017-12-04 09:00:00,-0.9,75.1,10989.0
2017-12-04 10:00:00,-5.3,75.6,11092.0
2017-12-04 11:00:00,-3.7,77.2,11145.0
2017-12-04 12:00:00,-5.9,86.8,11206.0
2017-12-04 13:00:00,-1.9,83.6,11158.0
2017-12-04 14:00:00,-2.5,77.8,11132.0
2017-12-04 15:00:00,0.6,88.4,11136.0
2017-12-04 16:00:00,-4.2,79.9,11111.0
2017-12-04 17:00:00,-4.2,87.7,11158.0
2017-12-04 18:00:00,-2.3,84.9,11787.0
2017-12-04 19:00:00,-1.5,76.5,12084.0
2017-12-04 20:00:00,-4.3,86.1,11910.0
2017-12-04 21:00:00,-2.3,85.6,11704.0
2017-12-04 22:00:00,-5.3,77.7,11394.0
2017-12-04 23:00:00,-1.3,86.0,10855.0
2017-12-05 00:00:00,-3.1,80.1,10058.0
2017-12-05 01:00:00,-0.5,79.1,9390.0
2017-12-05 02:00:00,4.4,80.5,8990.0
2017-12-05 03:00:00,-0.9,77.1,8802.0
2017-12-05 04:00:00,-2.4,81.5,8765.0
2017-12-05 05:00:00,-1.9,87.6,8823.0
2017-12-05 06:00:00,-3.8,89.5,9121.0
2017-12-05 07:00:00,-4.9,84.3,9935.0
2017-12-05 08:00:00,-3.8,79.6,11133.0
2017-12-05 09:00:00,-2.3,75.3,11727.0
2017-12-05 10:00:00,-2.4,88.3,11890.0
2017-12-05 11:00:00,1.8,84.8,11944.0
2017-12-05 12:00:00,-3.7,77.9,11990.0
2017-12-05 13:00:00,-5.3,84.8,11983.0
2017-12-05 14:00:00,-8.4,88.9,11968.0
2017-12-05 15:00:00,-3.2,78.0,12035.0
2017-12-05 16:00:00,-5.8,87.4,12000.0
2017-12-05 17:00:00,0.3,86.6,12019.0
2017-12-05 18:00:00,-0.4,75.4,12739.0
2017-12-05 19:00:00,-4.5,87.0,13296.0
2017-12-05 20:00:00,-5.9,87.8,13093.0
2017-12-05 21:00:00,-1.0,83.0,12911.0
2017-12-05 22:00:00,-2.1,82.6,12649.0
2017-12-05 23:00:00,3.1,80.6,12127.0
2017-12-06 00:00:00,-1.2,88.6,11388.0
2017-12-06 01:00:00,-8.5,78.7,10651.0
2017-12-06 02:00:00,2.6,80.5,10153.0
2017-12-06 03:00:00,1.2,79.5,9888.0
2017-12-06 04:00:00,5.2,88.8,9732.0
2017-12-06 05:00:00,1.2,76.0,9708.0
2017-12-06 06:00:00,-1.0,86.5,9897.0
2017-12-06 07:00:00,-5.9,89.8,10629.0
2017-12-06 08:00:00,-5.1,84.4,11726.0
2017-12-06 09:00:00,-3.5,89.9,12152.0
2017-12-06 10:00:00,-0.9,88.0,12150.0
2017-12-06 11:00:00,0.4,80.6,12146.0
2017-12-06 12:00:00,-3.1,75.2,12186.0
2017-12-06 13:00:00,1.1,78.0,12131.0
2017-12-06 14:00:00,2.3,82.0,12023.0
2017-12-06 15:00:00,0.2,85.9,12006.0
2017-12-06 16:00:00,3.4,81.6,11901.0
2017-12-06 17:00:00,-3.8,88.4,11980.0
2017-12-06 18:00:00,-2.4,88.2,12722.0
2017-12-06 19:00:00,1.7,84.4,13306.0
2017-12-06 20:00:00,-2.8,78.8,13194.0
2017-12-06 21:00:00,-5.8,88.5,13021.0
2017-12-06 22:00:00,0.8,87.8,12786.0
2017-12-06 23:00:00,0.3,88.9,12265.0
2017-12-07 00:00:00,2.4,87.7,11471.0
2017-12-07 01:00:00,-4.7,75.3,10738.0
2017-12-07 02:00:00,-4.6,82.4,10229.0
2017-12-07 03:00:00,-6.9,89.5,10016.0
2017-12-07 04:00:00,-2.9,83.1,9906.0
2017-12-07 05:00:00,-1.4,81.7,9975.0
2017-12-07 06:00:00,-2.6,86.3,10263.0
2017-12-07 07:00:00,-3.9,89.9,11025.0
2017-12-07 08:00:00,-2.6,87.5,12125.0
2017-12-07 09:00:00,-0.3,87.1,12571.0
2017-12-07 10:00:00,-3.4,87.0,12700.0
2017-12-07 11:00:00,-3.9,82.7,12831.0
2017-12-07 12:00:00,-3.4,85.6,12901.0
2017-12-07 13:00:00,-9.8,81.9,12734.0
2017-12-07 14:00:00,-4.2,89.3,12504.0
2017-12-07 15:00:00,-2.0,83.7,12404.0
2017-12-07 16:00:00,0.1,76.3,12315.0
2017-12-07 17:00:00,-2.5,77.8,12328.0
2017-12-07 18:00:00,-1.3,77.2,13078.0
2017-12-07 19:00:00,-0.6,75.0,13645.0
2017-12-07 20:00:00,-4.8,87.0,13534.0
2017-12-07 21:00:00,-3.8,87.5,13382.0
2017-12-07 22:00:00,2.8,85.5,13157.0
2017-12-07 23:00:00,-1.9,84.4,12678.0
2017-12-08 00:00:00,-1.6,76.6,11910.0
2017-12-08 01:00:00,-1.2,82.1,11183.0
2017-12-08 02:00:00,0.5,75.1,10721.0
2017-12-08 03:00:00,6.0,85.7,10445.0
2017-12-08 04:00:00,-1.9,77.5,10318.0
2017-12-08 05:00:00,-1.5,87.6,10338.0
2017-12-08 06:00:00,-4.6,84.6,10635.0
2017-12-08 07:00:00,-4.0,78.0,11294.0
2017-12-08 08:00:00,1.8,79.0,12364.0
2017-12-08 09:00:00,-1.6,84.6,12763.0
2017-12-08 10:00:00,0.2,88.2,12737.0
2017-12-08 11:00:00,-5.4,88.4,12603.0
2017-12-08 12:00:00,-4.7,77.8,12549.0
2017-12-08 13:00:00,-3.0,87.8,12369.0
2017-12-08 14:00:00,-0.4,80.4,12201.0
2017-12-08 15:00:00,3.7,89.4,12042.0
2017-12-08 16:00:00,-4.8,83.1,11897.0
2017-12-08 17:00:00,0.5,78.5,11878.0
2017-12-08 18:00:00,-1.3,82.2,12631.0
2017-12-08 19:00:00,-3.2,80.3,13191.0
2017-12-08 20:00:00,-0.2,85.2,13077.0
2017-12-08 21:00:00,1.8,76.3,12885.0
2017-12-08 22:00:00,1.0,84.0,12642.0
2017-12-08 23:00:00,2.2,77.3,12224.0
2017-12-09 00:00:00,-2.3,85.6,11452.0
2017-12-09 01:00:00,-6.3,87.7,10743.0
2017-12-09 02:00:00,0.0,86.9,10286.0
2017-12-09 03:00:00,-5.2,83.8,9943.0
2017-12-09 04:00:00,0.4,82.9,9818.0
2017-12-09 05:00:00,-2.8,77.9,9668.0
2017-12-09 06:00:00,-7.1,77.4,9772.0
2017-12-09 07:00:00,-1.7,87.2,10058.0
2017-12-09 08:00:00,0.0,80.1,10573.0
2017-12-09 09:00:00,-2.0,87.8,10873.0
2017-12-09 10:00:00,-8.4,89.2,11247.0
2017-12-09 11:00:00,-2.1,88.1,11520.0
2017-12-09 12:00:00,-3.9,83.2,11559.0
2017-12-09 13:00:00,-5.5,81.7,11575.0
2017-12-09 14:00:00,-2.5,86.1,11421.0
2017-12-09 15:00:00,-3.9,86.5,11304.0
2017-12-09 16:00:00,3.6,83.9,11276.0
2017-12-09 17:00:00,-4.0,85.0,11313.0
2017-12-09 18:00:00,-3.3,77.6,11985.0
2017-12-09 19:00:00,-4.1,89.2,12422.0
2017-12-09 20:00:00,-4.7,85.2,12387.0
2017-12-09 21:00:00,-2.2,84.2,12232.0
2017-12-09 22:00:00,-1.6,85.1,12086.0
2017-12-09 23:00:00,-2.1,84.6,11806.0
2017-12-10 00:00:00,-0.1,88.2,11290.0
2017-12-10 01:00:00,-4.3,82.6,10717.0
2017-12-10 02:00:00,-7.5,85.8,10315.0
2017-12-10 03:00:00,-0.6,76.4,10020.0
2017-12-10 04:00:00,-4.6,80.7,9844.0
2017-12-10 05:00:00,-5.0,85.0,9710.0
2017-12-10 06:00:00,-1.0,89.3,9784.0
2017-12-10 07:00:00,-1.7,82.8,9935.0
2017-12-10 08:00:00,-0.4,81.5,10224.0
2017-12-10 09:00:00,4.8,81.5,10271.0
2017-12-10 10:00:00,-6.4,81.4,10454.0
2017-12-10 11:00:00,1.0,88.1,10426.0
2017-12-10 12:00:00,-5.5,75.5,10513.0
2017-12-10 13:00:00,-1.4,75.9,10462.0
2017-12-10 14:00:00,-0.5,80.1,10417.0
2017-12-10 15:00:00,-3.0,86.3,10408.0
2017-12-10 16:00:00,-5.9,85.3,10580.0
2017-12-10 17:00:00,-1.4,75.4,10723.0
2017-12-10 18:00:00,-4.6,80.4,11472.0
2017-12-10 19:00:00,-3.8,87.7,12017.0
2017-12-10 20:00:00,-1.9,81.2,12048.0
2017-12-10 21:00:00,-4.7,82.1,11998.0
2017-12-10 22:00:00,-2.7,76.3,11779.0
2017-12-10 23:00:00,-1.2,85.2,11388.0
2017-12-11 00:00:00,-2.8,83.9,10755.0
2017-12-11 01:00:00,-11.8,89.3,10198.0
2017-12-11 02:00:00,0.7,89.9,9913.0
2017-12-11 03:00:00,-2.1,88.7,9694.0
2017-12-11 04:00:00,-2.0,79.8,9612.0
2017-12-11 05:00:00,-1.8,89.5,9693.0
2017-12-11 06:00:00,0.4,82.7,10055.0
2017-12-11 07:00:00,0.3,85.8,10824.0
2017-12-11 08:00:00,-2.4,87.6,12013.0
2017-12-11 09:00:00,-1.4,85.0,12536.0
2017-12-11 10:00:00,-4.1,77.0,12660.0
2017-12-11 11:00:00,-0.1,78.4,12627.0
2017-12-11 12:00:00,-3.0,86.7,12677.0
2017-12-11 13:00:00,-2.4,78.0,12664.0
2017-12-11 14:00:00,-3.7,78.9,12546.0
2017-12-11 15:00:00,8.3,78.2,12450.0
2017-12-11 16:00:00,1.4,87.8,12430.0
2017-12-11 17:00:00,-5.4,88.4,12465.0
2017-12-11 18:00:00,-6.6,81.5,13140.0
2017-12-11 19:00:00,-5.2,87.0,13568.0
2017-12-11 20:00:00,-0.3,88.4,13481.0
2017-12-11 21:00:00,6.0,76.1,13267.0
2017-12-11 22:00:00,-1.2,84.9,13018.0
2017-12-11 23:00:00,-4.0,87.3,12546.0
2017-12-12 00:00:00,-5.3,76.6,11708.0
2017-12-12 01:00:00,-5.9,88.7,10817.0
2017-12-12 02:00:00,-2.7,78.1,10350.0
2017-12-12 03:00:00,-0.4,76.2,10173.0
2017-12-12 04:00:00,-7.6,81.4,10085.0
2017-12-12 05:00:00,0.3,86.9,10169.0
2017-12-12 06:00:00,-3.2,88.9,10532.0
2017-12-12 07:00:00,0.5,87.3,11338.0
2017-12-12 08:00:00,-3.8,76.7,12505.0
2017-12-12 09:00:00,-0.6,87.5,12924.0
2017-12-12 10:00:00,-2.0,84.9,12899.0
2017-12-12 11:00:00,3.6,87.0,12864.0
2017-12-12 12:00:00,-1.6,82.4,12837.0
2017-12-12 13:00:00,-4.0,80.9,12724.0
2017-12-12 14:00:00,-0.6,75.8,12676.0
2017-12-12 15:00:00,-4.2,77.5,12645.0
2017-12-12 16:00:00,0.0,81.6,12553.0
2017-12-12 17:00:00,-5.8,80.4,12750.0
2017-12-12 18:00:00,-1.6,83.7,13505.0
2017-12-12 19:00:00,-2.8,78.9,14111.0
2017-12-12 20:00:00,-3.8,85.8,13984.0
2017-12-12 21:00:00,-2.1,79.9,13803.0
2017-12-12 22:00:00,-5.8,85.8,13510.0
2017-12-12 23:00:00,1.5,85.6,12952.0
2017-12-13 00:00:00,-1.8,77.9,12158.0
2017-12-13 01:00:00,0.3,78.1,11335.0
2017-12-13 02:00:00,3.1,89.6,10825.0
2017-12-13 03:00:00,-0.3,89.7,10522.0
2017-12-13 04:00:00,-0.0,89.8,10385.0
2017-12-13 05:00:00,0.5,87.7,10371.0
2017-12-13 06:00:00,-12.1,84.5,10634.0
2017-12-13 07:00:00,-1.3,82.1,11335.0
2017-12-13 08:00:00,-3.5,75.9,12414.0
2017-12-13 09:00:00,-2.4,89.3,13003.0
2017-12-13 10:00:00,-1.4,82.5,13033.0
2017-12-13 11:00:00,-5.9,89.8,13017.0
2017-12-13 12:00:00,0.4,75.7,12981.0
2017-12-13 13:00:00,1.8,87.8,12851.0
2017-12-13 14:00:00,-7.0,79.8,12725.0
2017-12-13 15:00:00,-0.7,79.8,12639.0
2017-12-13 16:00:00,-5.5,83.4,12634.0
2017-12-13 17:00:00,-0.5,88.7,12819.0
2017-12-13 18:00:00,2.0,76.5,13490.0
2017-12-13 19:00:00,-2.1,75.9,13803.0
2017-12-13 20:00:00,0.4,88.3,13684.0
2017-12-13 21:00:00,-1.0,79.2,13529.0
2017-12-13 22:00:00,-4.3,76.6,13219.0
2017-12-13 23:00:00,-2.7,84.3,12681.0
2017-12-14 00:00:00,1.5,85.6,11784.0
2017-12-14 01:00:00,2.4,82.5,11014.0
2017-12-14 02:00:00,-1.2,81.2,10516.0
2017-12-14 03:00:00,-4.3,89.1,10245.0
2017-12-14 04:00:00,0.0,79.5,10166.0
2017-12-14 05:00:00,-1.8,79.5,10194.0
2017-12-14 06:00:00,-3.7,77.4,10555.0
2017-12-14 07:00:00,-0.7,83.9,11281.0
2017-12-14 08:00:00,2.1,82.7,12388.0
